"Date","Price","Open","High","Low","Vol.","Change %"
"05/06/2013","4,991.87","4,933.51","4,996.45","4,933.51","3.42B","1.35%"
"05/03/2013","4,925.48","4,991.75","5,006.50","4,907.60","4.22B","-1.37%"
"05/02/2013","4,994.05","5,047.83","5,062.65","4,992.15","4.71B","-1.32%"
"05/01/2013","5,060.92","5,020.20","5,062.67","5,012.16","5.18B","0.53%"
"04/30/2013","5,034.07","5,000.60","5,034.07","4,977.50","4.26B","0.69%"
"04/29/2013","4,999.75","4,986.30","5,001.89","4,981.21","3.60B","0.43%"
"04/26/2013","4,978.51","4,992.13","5,005.62","4,978.51","4.04B","-0.32%"
"04/25/2013","4,994.52","5,002.50","5,016.03","4,962.44","5.09B","-0.34%"
"04/24/2013","5,011.61","4,994.22","5,011.61","4,987.10","3.59B","0.73%"
"04/23/2013","4,975.33","4,997.47","4,999.19","4,971.10","3.79B","-0.43%"
"04/22/2013","4,996.92","5,004.12","5,026.92","4,973.58","4.02B","-0.03%"
"04/19/2013","4,998.46","5,004.68","5,023.71","4,985.97","5.39B","-0.28%"
"04/18/2013","5,012.64","4,982.05","5,012.64","4,975.29","5.29B","0.28%"
"04/17/2013","4,998.65","4,956.58","4,998.65","4,953.47","3.86B","1.08%"
"04/16/2013","4,945.25","4,881.34","4,945.25","4,856.30","3.93B","1.04%"
"04/15/2013","4,894.59","4,921.94","4,924.65","4,891.05","2.78B","-0.86%"
"04/12/2013","4,937.21","4,925.87","4,949.84","4,925.84","4.31B","0.26%"
"04/11/2013","4,924.26","4,887.20","4,924.26","4,885.79","4.52B","0.96%"
"04/10/2013","4,877.48","4,909.05","4,910.10","4,864.86","3.86B","-0.45%"
"04/09/2013","4,899.59","4,909.93","4,930.07","4,881.85","4.44B","0.04%"
"04/08/2013","4,897.52","4,924.37","4,934.45","4,872.56","4.31B","-0.58%"
"04/05/2013","4,926.07","4,932.21","4,948.75","4,907.63","4.46B","0.07%"
"04/04/2013","4,922.61","4,970.54","4,971.07","4,922.61","5.16B","-1.18%"
"04/03/2013","4,981.47","4,972.39","4,985.85","4,948.08","7.08B","0.49%"
"04/02/2013","4,957.25","4,944.89","4,968.31","4,942.81","7.97B","0.40%"
"04/01/2013","4,937.57","4,927.12","4,953.40","4,922.55","5.29B","-0.07%"
"03/28/2013","4,940.99","4,921.31","4,940.99","4,898.43","4.71B","0.26%"
"03/27/2013","4,928.10","4,854.48","4,928.10","4,853.88","6.72B","1.77%"
"03/26/2013","4,842.52","4,802.16","4,861.76","4,799.00","5.34B","0.89%"
"03/25/2013","4,799.66","4,754.76","4,786.40","4,752.14","4.90B","1.62%"
"03/22/2013","4,723.16","4,799.19","4,816.46","4,721.32","6.12B","-1.66%"
"03/21/2013","4,802.67","4,833.76","4,855.20","4,786.77","7.49B","-0.60%"
"03/20/2013","4,831.50","4,835.31","4,843.39","4,805.49","6.75B","0.18%"
"03/19/2013","4,822.63","4,815.60","4,840.66","4,812.87","6.05B","0.41%"
"03/18/2013","4,802.83","4,812.16","4,822.20","4,782.00","4.77B","-0.34%"
"03/15/2013","4,819.32","4,803.58","4,854.53","4,803.58","5.85B","0.69%"
"03/14/2013","4,786.37","4,830.28","4,830.39","4,757.35","6.10B","-1.01%"
"03/13/2013","4,835.44","4,850.77","4,868.90","4,815.85","5.24B","-0.39%"
"03/11/2013","4,854.31","4,875.98","4,886.52","4,847.82","5.25B","-0.41%"
"03/08/2013","4,874.49","4,854.01","4,904.48","4,853.15","6.51B","0.54%"
"03/07/2013","4,848.30","4,823.24","4,848.55","4,818.97","6.28B","0.49%"
"03/06/2013","4,824.68","4,769.89","4,835.07","4,767.93","7.25B","1.54%"
"03/05/2013","4,751.70","4,764.99","4,779.55","4,751.48","5.83B","-0.20%"
"03/04/2013","4,761.46","4,812.30","4,825.70","4,744.48","5.60B","-1.04%"
"03/01/2013","4,811.61","4,798.49","4,817.91","4,777.98","6.08B","0.33%"
"02/28/2013","4,795.79","4,739.39","4,795.79","4,734.83","6.69B","1.68%"
"02/27/2013","4,716.41","4,674.66","4,721.86","4,674.08","6.10B","1.14%"
"02/26/2013","4,663.03","4,684.74","4,685.00","4,646.59","5.65B","-0.70%"
"02/25/2013","4,696.11","4,661.63","4,696.11","4,656.26","5.95B","0.97%"
"02/22/2013","4,651.12","4,629.64","4,651.12","4,626.32","6.91B","0.40%"
"02/21/2013","4,632.40","4,620.74","4,656.13","4,617.57","6.89B","-0.04%"
"02/20/2013","4,634.45","4,612.45","4,634.45","4,610.76","8.07B","0.70%"
"02/19/2013","4,602.06","4,610.51","4,618.70","4,581.52","12.26B","-0.22%"
"02/18/2013","4,612.05","4,611.17","4,630.40","4,602.47","5.89B","0.05%"
"02/15/2013","4,609.79","4,588.65","4,616.00","4,588.24","6.72B","0.46%"
"02/14/2013","4,588.67","4,579.33","4,601.95","4,575.84","8.38B","0.37%"
"02/13/2013","4,571.57","4,552.86","4,586.98","4,551.42","5.15B","0.51%"
"02/12/2013","4,548.24","4,505.51","4,548.54","4,503.56","3.53B","1.00%"
"02/11/2013","4,503.25","4,504.72","4,514.12","4,496.02","2.78B","0.27%"
"02/08/2013","4,491.27","4,516.70","4,528.26","4,487.84","3.56B","-0.26%"
"02/07/2013","4,503.15","4,501.12","4,514.87","4,493.96","4.21B","0.09%"
"02/06/2013","4,498.98","4,493.96","4,508.12","4,483.06","5.12B","0.44%"
"02/05/2013","4,479.44","4,473.11","4,492.53","4,458.69","5.95B","-0.25%"
"02/04/2013","4,490.56","4,497.98","4,518.95","4,469.92","4.41B","0.20%"
"02/01/2013","4,481.63","4,458.60","4,519.46","4,457.45","4.42B","0.63%"
"01/31/2013","4,453.70","4,450.05","4,457.66","4,431.16","4.99B","0.02%"
"01/30/2013","4,452.98","4,444.97","4,456.93","4,433.65","3.91B","0.31%"
"01/29/2013","4,439.03","4,431.43","4,439.61","4,423.81","3.48B","0.50%"
"01/28/2013","4,416.94","4,437.41","4,444.29","4,384.93","3.20B","-0.47%"
"01/25/2013","4,437.60","4,426.38","4,440.11","4,412.47","4.05B","0.43%"
"01/23/2013","4,418.73","4,425.24","4,441.84","4,390.12","3.07B","0.05%"
"01/22/2013","4,416.55","4,427.02","4,441.61","4,399.76","3.27B","-0.53%"
"01/21/2013","4,439.97","4,463.45","4,472.11","4,427.77","2.99B","-0.57%"
"01/18/2013","4,465.48","4,407.29","4,465.48","4,405.54","3.29B","1.53%"
"01/17/2013","4,398.38","4,407.11","4,421.34","4,390.02","2.40B","-0.29%"
"01/16/2013","4,410.96","4,396.56","4,410.96","4,387.66","4.72B","0.23%"
"01/15/2013","4,400.82","4,388.39","4,400.82","4,373.35","2.94B","0.42%"
"01/14/2013","4,382.50","4,322.14","4,382.50","4,313.96","4.48B","1.78%"
"01/11/2013","4,305.91","4,325.24","4,341.76","4,301.49","3.19B","-0.27%"
"01/10/2013","4,317.36","4,368.76","4,377.14","4,298.61","3.33B","-1.04%"
"01/09/2013","4,362.93","4,404.34","4,411.77","4,349.79","4.46B","-0.79%"
"01/08/2013","4,397.55","4,394.76","4,413.94","4,381.65","4.84B","0.12%"
"01/07/2013","4,392.38","4,407.73","4,427.65","4,387.49","4.02B","-0.40%"
"01/04/2013","4,410.02","4,406.93","4,418.48","4,389.72","3.64B","0.24%"
"01/03/2013","4,399.26","4,356.41","4,401.33","4,356.41","4.33B","1.21%"
"01/02/2013","4,346.48","4,322.58","4,364.66","4,316.42","3.28B","0.69%"
"12/28/2012","4,316.69","4,298.93","4,324.93","4,289.40","3.00B","0.81%"
"12/27/2012","4,281.86","4,276.01","4,289.82","4,264.33","2.51B","0.16%"
"12/26/2012","4,275.09","4,251.84","4,275.10","4,245.32","1.84B","0.59%"
"12/21/2012","4,250.21","4,252.94","4,276.90","4,235.32","2.57B","-0.11%"
"12/20/2012","4,254.82","4,267.55","4,267.92","4,222.13","3.14B","-0.49%"
"12/19/2012","4,275.86","4,306.38","4,309.89","4,253.94","4.02B","-0.59%"
"12/18/2012","4,301.44","4,320.08","4,329.02","4,273.85","3.40B","-0.33%"
"12/17/2012","4,315.86","4,305.45","4,326.06","4,294.38","3.32B","0.16%"
"12/14/2012","4,308.86","4,320.38","4,321.37","4,283.24","2.85B","-0.26%"
"12/13/2012","4,320.19","4,331.14","4,335.92","4,299.72","4.72B","-0.40%"
"12/12/2012","4,337.53","4,321.21","4,340.26","4,311.50","4.79B","0.45%"
"12/11/2012","4,317.92","4,301.19","4,325.55","4,290.29","4.98B","0.36%"
"12/10/2012","4,302.61","4,295.47","4,318.38","4,280.23","4.31B","0.28%"
"12/07/2012","4,290.80","4,286.19","4,297.53","4,270.10","3.91B","-0.04%"
"12/06/2012","4,292.60","4,296.02","4,306.11","4,282.54","4.44B","0.13%"
"12/05/2012","4,286.84","4,263.02","4,288.31","4,254.03","4.26B","0.40%"
"12/04/2012","4,269.65","4,281.96","4,284.96","4,246.30","3.46B","-0.76%"
"12/03/2012","4,302.44","4,277.19","4,303.56","4,262.77","4.29B","0.62%"
"11/30/2012","4,276.14","4,312.76","4,321.98","4,255.27","4.93B","-0.99%"
"11/29/2012","4,319.09","4,318.75","4,326.04","4,285.62","3.68B","0.33%"
"11/28/2012","4,304.82","4,321.85","4,323.12","4,268.03","3.87B","-0.75%"
"11/27/2012","4,337.51","4,374.23","4,381.75","4,333.04","4.46B","-0.86%"
"11/26/2012","4,375.17","4,352.81","4,377.52","4,350.38","4.13B","0.61%"
"11/23/2012","4,348.81","4,334.87","4,351.72","4,325.74","3.18B","0.30%"
"11/22/2012","4,335.93","4,308.39","4,338.29","4,308.39","3.57B","0.43%"
"11/21/2012","4,317.28","4,314.23","4,318.24","4,293.13","3.32B","0.11%"
"11/20/2012","4,312.37","4,328.66","4,345.50","4,290.42","3.87B","-0.02%"
"11/19/2012","4,313.44","4,342.17","4,344.29","4,296.22","3.26B","-0.87%"
"11/14/2012","4,351.28","4,338.66","4,360.26","4,323.51","3.84B","0.44%"
"11/13/2012","4,332.08","4,320.52","4,340.60","4,317.68","3.70B","0.31%"
"11/12/2012","4,318.59","4,329.13","4,339.01","4,311.52","2.65B","-0.35%"
"11/09/2012","4,333.64","4,309.42","4,333.64","4,303.25","2.74B","0.13%"
"11/08/2012","4,327.87","4,313.01","4,328.04","4,291.00","2.77B","-0.52%"
"11/07/2012","4,350.42","4,320.85","4,350.59","4,317.34","3.78B","0.84%"
"11/06/2012","4,314.27","4,305.60","4,316.91","4,293.26","3.07B","0.26%"
"11/05/2012","4,302.94","4,327.85","4,330.51","4,285.80","2.53B","-0.83%"
"11/02/2012","4,338.89","4,339.22","4,345.62","4,322.83","2.96B","0.08%"
"11/01/2012","4,335.36","4,331.75","4,336.51","4,301.02","3.74B","-0.34%"
"10/31/2012","4,350.29","4,358.17","4,363.13","4,324.38","4.11B","-0.33%"
"10/30/2012","4,364.60","4,331.10","4,366.86","4,328.94","4.56B","0.77%"
"10/29/2012","4,331.36","4,329.31","4,340.77","4,314.43","3.52B","-0.18%"
"10/25/2012","4,339.15","4,337.53","4,346.48","4,323.13","4.48B","0.09%"
"10/24/2012","4,335.38","4,320.51","4,341.09","4,309.82","3.16B","0.12%"
"10/23/2012","4,330.15","4,343.15","4,354.94","4,313.27","3.51B","-0.26%"
"10/22/2012","4,341.38","4,312.46","4,341.83","4,301.76","3.49B","0.23%"
"10/19/2012","4,331.25","4,359.63","4,361.74","4,322.45","3.71B","-0.59%"
"10/18/2012","4,356.97","4,347.85","4,362.34","4,340.57","4.52B","0.45%"
"10/17/2012","4,337.53","4,339.10","4,354.18","4,318.42","4.46B","0.20%"
"10/16/2012","4,329.08","4,320.63","4,329.48","4,303.66","3.32B","0.36%"
"10/15/2012","4,313.52","4,308.79","4,316.40","4,292.84","4.12B","0.05%"
"10/12/2012","4,311.39","4,294.55","4,315.86","4,293.73","5.73B","0.62%"
"10/11/2012","4,284.97","4,268.76","4,284.97","4,260.86","4.46B","0.12%"
"10/10/2012","4,280.01","4,263.15","4,281.61","4,246.45","3.16B","-0.01%"
"10/09/2012","4,280.25","4,272.74","4,293.98","4,263.16","2.91B","0.28%"
"10/08/2012","4,268.23","4,312.20","4,324.80","4,242.00","3.09B","-1.00%"
"10/05/2012","4,311.31","4,284.08","4,320.59","4,283.85","2.88B","0.93%"
"10/04/2012","4,271.46","4,255.94","4,275.75","4,248.30","2.82B","0.47%"
"10/03/2012","4,251.51","4,267.84","4,267.84","4,238.45","4.03B","-0.13%"
"10/02/2012","4,256.84","4,245.53","4,264.78","4,241.01","3.88B","0.49%"
"10/01/2012","4,236.29","4,249.69","4,249.69","4,214.52","2.93B","-0.62%"
"09/28/2012","4,262.56","4,236.74","4,263.96","4,233.03","3.29B","0.89%"
"09/27/2012","4,225.02","4,185.19","4,235.86","4,179.36","4.42B","1.07%"
"09/26/2012","4,180.16","4,215.65","4,215.67","4,153.45","3.04B","-1.11%"
"09/25/2012","4,226.89","4,208.15","4,228.10","4,190.55","4.01B","0.62%"
"09/24/2012","4,200.91","4,224.04","4,240.26","4,190.99","4.79B","-1.03%"
"09/21/2012","4,244.62","4,226.29","4,245.25","4,208.62","4.25B","0.64%"
"09/20/2012","4,217.52","4,232.74","4,236.69","4,206.60","4.98B","-0.64%"
"09/19/2012","4,244.71","4,216.26","4,253.25","4,213.44","3.82B","0.49%"
"09/18/2012","4,223.89","4,247.37","4,249.43","4,198.90","3.27B","-0.74%"
"09/17/2012","4,255.28","4,265.75","4,272.83","4,236.82","4.19B","-0.04%"
"09/14/2012","4,257.00","4,205.42","4,269.05","4,205.42","5.32B","2.07%"
"09/13/2012","4,170.64","4,173.51","4,185.02","4,162.15","4.27B","-0.08%"
"09/12/2012","4,174.10","4,166.35","4,177.16","4,142.37","2.47B","0.45%"
"09/11/2012","4,155.36","4,152.47","4,157.28","4,127.76","2.40B","-0.13%"
"09/10/2012","4,160.66","4,152.87","4,163.89","4,128.35","2.23B","0.41%"
"09/07/2012","4,143.68","4,131.59","4,154.97","4,126.19","3.21B","0.99%"
"09/06/2012","4,102.86","4,083.66","4,103.68","4,080.82","3.28B","0.68%"
"09/05/2012","4,075.35","4,087.91","4,105.73","4,065.70","3.23B","-0.73%"
"09/04/2012","4,105.25","4,120.03","4,128.16","4,098.31","3.41B","-0.31%"
"09/03/2012","4,117.95","4,052.89","4,118.33","4,047.28","2.69B","1.42%"
"08/31/2012","4,060.33","4,005.04","4,068.02","3,978.08","3.10B","0.86%"
"08/30/2012","4,025.58","4,064.58","4,066.42","4,004.14","2.89B","-1.65%"
"08/29/2012","4,093.17","4,135.12","4,138.33","4,072.85","3.07B","-1.20%"
"08/28/2012","4,142.85","4,150.17","4,159.92","4,121.03","2.67B","-0.07%"
"08/27/2012","4,145.88","4,145.40","4,152.10","4,138.94","702.72M","0.01%"
"08/24/2012","4,145.40","4,146.44","4,155.94","4,125.26","1.70B","-0.41%"
"08/23/2012","4,162.66","4,153.03","4,183.03","4,137.86","2.43B","0.05%"
"08/21/2012","4,160.51","4,160.51","4,160.51","4,160.51","","0.00%"
"08/16/2012","4,160.51","4,143.50","4,163.77","4,134.56","3.14B","0.45%"
"08/15/2012","4,141.99","4,115.77","4,142.24","4,103.12","2.55B","0.50%"
"08/14/2012","4,121.56","4,116.89","4,122.66","4,086.34","2.03B","0.46%"
"08/13/2012","4,102.53","4,148.47","4,152.82","4,087.26","2.05B","-0.94%"
"08/10/2012","4,141.56","4,133.41","4,150.01","4,118.16","2.87B","0.25%"
"08/09/2012","4,131.17","4,099.63","4,134.84","4,097.48","2.55B","0.99%"
"08/08/2012","4,090.71","4,087.49","4,104.57","4,078.63","2.80B","0.13%"
"08/07/2012","4,085.58","4,110.57","4,119.58","4,078.09","3.65B","-0.49%"
"08/06/2012","4,105.50","4,139.62","4,146.66","4,097.75","2.29B","0.14%"
"08/03/2012","4,099.81","4,076.61","4,103.29","4,059.94","1.83B","0.16%"
"08/02/2012","4,093.11","4,128.52","4,149.66","4,082.96","2.38B","-0.90%"
"08/01/2012","4,130.47","4,129.81","4,134.01","4,103.46","3.52B","-0.29%"
"07/31/2012","4,142.34","4,108.95","4,149.71","4,104.62","3.50B","1.05%"
"07/30/2012","4,099.12","4,102.56","4,119.84","4,085.30","2.32B","0.37%"
"07/27/2012","4,084.21","4,033.34","4,088.83","4,033.34","2.41B","1.98%"
"07/26/2012","4,004.78","3,998.65","4,015.03","3,979.60","1.96B","0.10%"
"07/25/2012","4,000.84","3,978.06","4,004.86","3,964.81","1.72B","0.22%"
"07/24/2012","3,992.11","4,011.80","4,035.28","3,982.24","2.23B","-0.44%"
"07/23/2012","4,009.79","4,045.20","4,045.20","3,997.92","1.89B","-1.75%"
"07/20/2012","4,081.20","4,096.26","4,105.85","4,066.25","1.87B","-0.37%"
"07/19/2012","4,096.20","4,092.99","4,108.67","4,073.03","2.33B","0.36%"
"07/18/2012","4,081.64","4,078.93","4,102.50","4,070.84","2.36B","0.02%"
"07/17/2012","4,080.67","4,064.03","4,084.50","4,059.80","2.32B","0.82%"
"07/16/2012","4,047.47","4,035.84","4,064.41","4,035.84","2.51B","0.69%"
"07/13/2012","4,019.67","3,984.77","4,024.13","3,984.09","1.84B","0.89%"
"07/12/2012","3,984.12","4,013.16","4,013.37","3,963.47","2.67B","-0.87%"
"07/11/2012","4,019.13","4,007.39","4,022.88","4,001.17","2.08B","0.24%"
"07/10/2012","4,009.68","3,987.26","4,010.48","3,977.61","1.98B","0.62%"
"07/09/2012","3,985.05","4,035.33","4,038.39","3,976.36","1.77B","-1.73%"
"07/06/2012","4,055.20","4,069.91","4,074.49","4,037.63","1.85B","-0.36%"
"07/05/2012","4,069.84","4,086.34","4,086.34","4,058.89","2.38B","-0.15%"
"07/04/2012","4,075.92","4,059.87","4,090.76","4,059.48","3.97B","0.64%"
"07/03/2012","4,049.89","4,006.14","4,052.86","4,003.19","3.11B","1.46%"
"07/02/2012","3,991.54","3,976.71","3,997.32","3,972.36","3.05B","0.91%"
"06/29/2012","3,955.58","3,903.66","3,971.09","3,903.66","2.20B","1.75%"
"06/28/2012","3,887.57","3,946.15","3,952.90","3,880.55","2.28B","-1.20%"
"06/27/2012","3,934.87","3,888.86","3,939.04","3,887.09","2.56B","1.38%"
"06/26/2012","3,881.40","3,854.43","3,889.91","3,849.06","2.42B","0.62%"
"06/25/2012","3,857.59","3,890.46","3,893.47","3,848.85","1.88B","-0.82%"
"06/22/2012","3,889.52","3,863.36","3,891.21","3,843.02","2.39B","-0.31%"
"06/21/2012","3,901.79","3,943.55","3,943.55","3,877.51","3.43B","-1.07%"
"06/20/2012","3,943.90","3,887.50","3,944.06","3,886.45","4.25B","1.63%"
"06/19/2012","3,880.82","3,859.07","3,884.50","3,853.26","2.18B","0.54%"
"06/18/2012","3,860.16","3,860.09","3,897.43","3,849.93","3.04B","1.10%"
"06/15/2012","3,818.11","3,811.10","3,827.04","3,774.69","4.26B","0.70%"
"06/14/2012","3,791.62","3,857.73","3,860.70","3,777.96","3.12B","-1.78%"
"06/13/2012","3,860.46","3,862.94","3,875.14","3,847.29","3.42B","0.20%"
"06/12/2012","3,852.58","3,840.80","3,855.45","3,824.95","2.00B","-0.35%"
"06/11/2012","3,866.21","3,855.84","3,879.81","3,845.78","2.49B","1.07%"
"06/08/2012","3,825.33","3,823.88","3,840.80","3,805.34","1.88B","-0.40%"
"06/07/2012","3,840.60","3,876.79","3,909.39","3,823.91","3.09B","-0.02%"
"06/06/2012","3,841.33","3,735.50","3,841.49","3,734.72","3.84B","3.32%"
"06/05/2012","3,717.88","3,696.97","3,735.45","3,696.97","2.30B","1.73%"
"06/04/2012","3,654.58","3,730.05","3,730.05","3,635.28","2.99B","-3.82%"
"06/01/2012","3,799.77","3,820.38","3,841.04","3,781.92","2.06B","-0.86%"
"05/31/2012","3,832.82","3,879.06","3,881.49","3,810.39","3.76B","-2.17%"
"05/30/2012","3,917.92","3,911.99","3,922.65","3,896.86","2.06B","-0.03%"
"05/29/2012","3,919.07","3,909.53","3,924.26","3,893.00","1.70B","0.01%"
"05/28/2012","3,918.68","3,877.05","3,927.86","3,850.45","2.04B","0.41%"
"05/25/2012","3,902.51","3,968.34","3,970.24","3,885.59","2.71B","-2.07%"
"05/24/2012","3,984.87","3,977.91","3,992.58","3,961.64","2.43B","0.08%"
"05/23/2012","3,981.58","4,001.62","4,001.62","3,950.82","2.32B","-0.98%"
"05/22/2012","4,021.10","3,965.17","4,024.39","3,965.17","3.39B","2.06%"
"05/21/2012","3,940.11","3,958.00","3,958.47","3,907.51","2.76B","-1.01%"
"05/16/2012","3,980.50","4,007.15","4,007.15","3,926.39","3.10B","-1.61%"
"05/15/2012","4,045.64","4,028.70","4,068.72","3,997.77","3.08B","-0.18%"
"05/14/2012","4,053.07","4,114.57","4,120.23","4,043.97","2.51B","-1.48%"
"05/11/2012","4,114.14","4,133.36","4,133.36","4,093.66","2.39B","-0.47%"
"05/10/2012","4,133.63","4,128.61","4,137.67","4,110.90","3.05B","0.11%"
"05/09/2012","4,129.06","4,180.18","4,180.18","4,118.26","2.81B","-1.24%"
"05/08/2012","4,181.07","4,159.13","4,182.90","4,158.51","2.61B","0.53%"
"05/07/2012","4,158.86","4,216.41","4,216.41","4,130.25","3.07B","-1.37%"
"05/04/2012","4,216.68","4,224.18","4,234.73","4,202.67","3.82B","-0.17%"
"05/03/2012","4,224.00","4,218.57","4,226.42","4,202.79","4.12B","0.11%"
"05/02/2012","4,219.30","4,196.43","4,220.55","4,192.49","3.93B","0.56%"
"05/01/2012","4,195.98","4,181.09","4,196.29","4,170.71","3.50B","0.36%"
"04/30/2012","4,180.73","4,164.07","4,180.91","4,144.35","3.29B","0.40%"
"04/27/2012","4,163.98","4,180.67","4,189.45","4,155.34","3.63B","-0.39%"
"04/26/2012","4,180.31","4,163.82","4,201.06","4,163.46","4.59B","0.40%"
"04/25/2012","4,163.64","4,169.99","4,170.18","4,149.27","4.69B","-0.16%"
"04/24/2012","4,170.35","4,155.71","4,173.74","4,147.02","4.77B","0.36%"
"04/23/2012","4,155.49","4,181.46","4,193.24","4,130.85","5.04B","-0.62%"
"04/20/2012","4,181.37","4,163.90","4,181.78","4,159.04","4.18B","0.42%"
"04/19/2012","4,163.72","4,166.42","4,167.42","4,146.20","3.76B","-0.06%"
"04/18/2012","4,166.24","4,158.09","4,185.21","4,151.26","4.39B","0.21%"
"04/17/2012","4,157.36","4,147.03","4,172.38","4,140.93","3.85B","0.26%"
"04/16/2012","4,146.58","4,159.37","4,164.48","4,135.62","3.49B","-0.31%"
"04/13/2012","4,159.28","4,139.81","4,164.74","4,138.63","3.53B","0.48%"
"04/12/2012","4,139.54","4,130.19","4,149.75","4,120.37","4.38B","0.23%"
"04/11/2012","4,130.01","4,149.62","4,150.46","4,111.76","4.26B","-0.48%"
"04/10/2012","4,149.80","4,156.38","4,171.67","4,143.74","3.72B","-0.10%"
"04/09/2012","4,154.07","4,165.74","4,165.74","4,141.72","4.30B","-0.30%"
"04/05/2012","4,166.37","4,132.96","4,171.20","4,109.32","3.36B","0.78%"
"04/04/2012","4,134.04","4,215.08","4,215.08","4,122.22","3.28B","-1.93%"
"04/03/2012","4,215.44","4,166.61","4,232.92","4,166.61","4.32B","1.19%"
"04/02/2012","4,166.07","4,121.82","4,168.74","4,121.71","4.69B","1.08%"
"03/30/2012","4,121.55","4,105.26","4,129.33","4,099.72","2.84B","0.40%"
"03/29/2012","4,105.17","4,090.39","4,105.63","4,063.51","3.43B","0.36%"
"03/28/2012","4,090.57","4,079.29","4,091.94","4,063.80","3.07B","0.27%"
"03/27/2012","4,079.38","4,032.33","4,081.85","4,032.33","3.20B","1.18%"
"03/26/2012","4,031.70","4,041.74","4,061.14","4,011.93","2.37B","-0.24%"
"03/22/2012","4,041.56","4,036.41","4,044.15","4,024.04","2.32B","0.13%"
"03/21/2012","4,036.23","4,022.26","4,036.68","4,014.83","2.76B","0.35%"
"03/20/2012","4,022.17","4,025.18","4,035.32","4,003.52","2.44B","-0.06%"
"03/19/2012","4,024.73","4,028.90","4,043.19","4,012.54","2.40B","-0.09%"
"03/16/2012","4,028.54","4,040.52","4,060.08","4,017.86","3.38B","-0.28%"
"03/15/2012","4,039.98","4,054.68","4,065.70","4,032.22","3.29B","-0.35%"
"03/14/2012","4,054.33","4,009.09","4,058.80","4,009.09","2.94B","1.14%"
"03/13/2012","4,008.64","3,987.97","4,008.68","3,987.97","2.18B","0.53%"
"03/12/2012","3,987.35","3,984.18","4,007.95","3,969.00","2.08B","-0.10%"
"03/09/2012","3,991.54","3,968.30","3,995.19","3,968.30","2.57B","0.60%"
"03/08/2012","3,967.67","3,943.06","3,970.23","3,942.95","2.25B","0.64%"
"03/07/2012","3,942.52","3,965.98","3,965.98","3,929.19","2.44B","-0.62%"
"03/06/2012","3,967.08","3,984.36","3,984.36","3,938.74","1.99B","-0.45%"
"03/05/2012","3,984.90","4,004.76","4,004.76","3,966.72","1.80B","-0.50%"
"03/02/2012","4,004.87","3,962.92","4,005.16","3,961.44","2.50B","1.07%"
"03/01/2012","3,962.29","3,985.03","3,985.03","3,950.76","2.33B","-0.58%"
"02/29/2012","3,985.21","3,903.83","3,986.11","3,903.83","3.34B","2.09%"
"02/28/2012","3,903.56","3,861.20","3,907.14","3,858.08","2.79B","1.10%"
"02/27/2012","3,861.02","3,894.20","3,894.76","3,838.54","2.10B","-0.86%"
"02/24/2012","3,894.56","3,958.54","3,959.10","3,850.13","4.00B","-1.62%"
"02/23/2012","3,958.81","3,994.66","3,994.66","3,953.43","3.04B","-0.91%"
"02/22/2012","3,995.02","4,002.68","4,002.68","3,979.09","4.01B","-0.20%"
"02/21/2012","4,002.95","3,980.16","4,008.23","3,980.16","3.10B","0.57%"
"02/20/2012","3,980.25","3,976.81","3,995.08","3,961.35","2.48B","0.09%"
"02/17/2012","3,976.54","3,928.24","3,976.58","3,928.24","3.27B","1.25%"
"02/16/2012","3,927.61","3,952.51","3,952.51","3,913.90","3.57B","-0.64%"
"02/15/2012","3,953.05","3,952.28","3,963.53","3,942.24","2.85B","0.01%"
"02/14/2012","3,952.82","3,962.80","3,964.41","3,939.93","2.73B","-0.23%"
"02/13/2012","3,961.90","3,912.48","3,962.62","3,906.91","2.60B","1.27%"
"02/10/2012","3,912.39","3,978.63","3,978.99","3,895.61","3.00B","-1.67%"
"02/09/2012","3,978.99","3,988.59","3,988.59","3,953.82","3.13B","-0.24%"
"02/08/2012","3,988.70","3,955.63","3,988.85","3,950.45","3.48B","0.84%"
"02/07/2012","3,955.45","3,975.15","3,986.37","3,929.64","3.80B","-0.49%"
"02/06/2012","3,974.79","4,015.77","4,040.08","3,957.55","3.67B","-1.02%"
"02/03/2012","4,015.95","4,016.63","4,025.94","4,001.21","4.23B","-0.02%"
"02/02/2012","4,016.90","3,965.43","4,020.41","3,965.43","4.69B","1.31%"
"02/01/2012","3,964.98","3,941.78","3,965.32","3,936.81","3.62B","0.59%"
"01/31/2012","3,941.69","3,914.62","3,941.69","3,902.16","3.42B","0.68%"
"01/30/2012","3,915.16","3,986.14","3,986.14","3,896.40","2.86B","-1.79%"
"01/27/2012","3,986.41","3,983.52","3,992.90","3,969.46","2.77B","0.07%"
"01/26/2012","3,983.43","3,963.78","3,983.51","3,950.74","3.28B","0.50%"
"01/25/2012","3,963.61","3,995.12","3,997.11","3,948.96","2.65B","-0.78%"
"01/24/2012","3,994.58","3,986.97","4,038.78","3,985.51","2.07B","0.20%"
"01/20/2012","3,986.51","4,001.80","4,024.95","3,967.34","3.63B","-0.36%"
"01/19/2012","4,001.07","3,978.49","4,027.89","3,978.49","4.35B","0.58%"
"01/18/2012","3,978.13","3,954.57","3,978.45","3,947.86","4.07B","0.59%"
